,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_train_precision_score,split1_train_precision_score,split2_train_precision_score,split3_train_precision_score,split4_train_precision_score,mean_train_precision_score,std_train_precision_score
0,0.03302130699157715,0.0017840343123940608,0.0070035457611083984,0.00032851903563705585,0.85,0.1,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.717948717948718,0.9,0.7222222222222222,0.625,0.7567567567567568,0.7443855393855394,0.08923220555529912,59,0.825,0.7951807228915663,0.8,0.8187919463087249,0.821917808219178,0.8121780954838937,0.01216735753544179,0.6666666666666666,0.8181818181818182,0.7222222222222222,0.7142857142857143,0.7368421052631579,0.7316397053239159,0.04925027514302597,61,0.75,0.7021276595744681,0.7945205479452054,0.7922077922077922,0.8108108108108109,0.7699333621076553,0.03941217572555264
1,0.03629388809204102,0.002902405090577238,0.007495975494384766,0.0006343518432134571,0.85,0.1,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.5901639344262295,0.5901639344262295,0.5483870967741935,0.6206896551724138,0.6428571428571429,0.5984523527312418,0.03196938728229856,63,0.549618320610687,0.5517241379310345,0.5853658536585366,0.555984555984556,0.5625,0.5610385736369627,0.012935813127882716,0.4186046511627907,0.4186046511627907,0.38636363636363635,0.45,0.47368421052631576,0.4294514298431067,0.02990199252515003,65,0.37894736842105264,0.38095238095238093,0.41379310344827586,0.3850267379679144,0.391304347826087,0.3900047877231422,0.012621936387344672
2,0.027222585678100587,0.005598827497001297,0.00623631477355957,0.0022090587418435895,0.85,0.1,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.717948717948718,0.9,0.7222222222222222,0.625,0.7567567567567568,0.7443855393855394,0.08923220555529912,59,0.825,0.7951807228915663,0.8,0.8187919463087249,0.821917808219178,0.8121780954838937,0.01216735753544179,0.6666666666666666,0.8181818181818182,0.7222222222222222,0.7142857142857143,0.7368421052631579,0.7316397053239159,0.04925027514302597,61,0.75,0.7021276595744681,0.7945205479452054,0.7922077922077922,0.8108108108108109,0.7699333621076553,0.03941217572555264
3,0.03525667190551758,0.009034778219632411,0.006490039825439453,0.0016231678234789146,0.85,0.1,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5217391304347826,0.5172670807453417,0.0036514132811674882,69,0.5179856115107914,0.5179856115107914,0.5179856115107914,0.5161290322580645,0.5161290322580645,0.5172429798097007,0.0009095343672437024,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.35294117647058826,0.35294117647058826,0.34886877828054297,0.003325099198348221,69,0.34951456310679613,0.34951456310679613,0.34951456310679613,0.34782608695652173,0.34782608695652173,0.34883917264668635,0.0008271810022062334
4,0.02660832405090332,0.0012287072552653658,0.004939031600952148,0.0005909946631493045,0.85,0.5,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.7567567567567568,0.8888888888888888,0.7368421052631579,0.8571428571428571,0.7894736842105263,0.8058208584524374,0.05825260475312275,33,0.9066666666666666,0.88,0.9230769230769231,0.9078947368421053,0.9078947368421053,0.90510661268556,0.013937396436589191,0.7368421052631579,0.8888888888888888,0.7,0.8823529411764706,0.75,0.7916167870657035,0.07851212627409565,41,0.8717948717948718,0.8461538461538461,0.8571428571428571,0.8625,0.8625,0.860018315018315,0.00838446855913322
5,0.03329668045043945,0.001430852051564763,0.006446313858032226,0.0005352335441034183,0.85,0.5,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8235294117647058,0.8888888888888888,0.7567567567567568,0.8888888888888888,0.8571428571428571,0.8430413606884194,0.04945420692496381,15,0.9517241379310345,0.972972972972973,0.9664429530201343,0.9659863945578231,0.9594594594594594,0.9633171835882848,0.0072029179288349175,0.875,0.8888888888888888,0.7368421052631579,0.8888888888888888,0.8823529411764706,0.8543945648434812,0.05899924118367844,13,0.9452054794520548,0.9473684210526315,0.935064935064935,0.9466666666666667,0.9342105263157895,0.9417032057104155,0.00581727449193497
6,0.025749015808105468,0.0014784940248339905,0.0049040794372558595,0.0003828512269668289,0.85,0.5,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.7567567567567568,0.8888888888888888,0.7368421052631579,0.8571428571428571,0.7894736842105263,0.8058208584524374,0.05825260475312275,33,0.9066666666666666,0.88,0.9230769230769231,0.9078947368421053,0.9078947368421053,0.90510661268556,0.013937396436589191,0.7368421052631579,0.8888888888888888,0.7,0.8823529411764706,0.75,0.7916167870657035,0.07851212627409565,41,0.8717948717948718,0.8461538461538461,0.8571428571428571,0.8625,0.8625,0.860018315018315,0.00838446855913322
7,0.03337507247924805,0.0005380973362131803,0.0066639423370361325,0.000954497728120605,0.85,0.5,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.5142857142857142,0.5142857142857142,0.5142857142857142,0.0,0.0,0.30857142857142855,0.25194751640055546,73,0.5179856115107914,0.5179856115107914,0.5179856115107914,0.0,0.0,0.31079136690647485,0.25376008846099113,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.0,0.0,0.20769230769230768,0.1695800591157585,73,0.34951456310679613,0.34951456310679613,0.34951456310679613,0.0,0.0,0.20970873786407768,0.17122646745668818
8,0.024136829376220702,0.000540825215360187,0.004615306854248047,0.00019607872115999506,0.85,1.0,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.7428571428571429,0.8421052631578947,0.8108108108108109,0.918918918918919,0.8108108108108109,0.8251005893111156,0.05703230299897907,23,0.9251700680272109,0.9395973154362416,0.9281045751633987,0.9281045751633987,0.9333333333333333,0.9308619734247168,0.005099374417581507,0.7647058823529411,0.8,0.7894736842105263,0.8947368421052632,0.7894736842105263,0.8076780185758514,0.04505017379435033,31,0.9066666666666666,0.9090909090909091,0.8765432098765432,0.8765432098765432,0.8974358974358975,0.8932559785893119,0.014189408559595126
9,0.03347196578979492,0.0012391003323095457,0.006150102615356446,0.0004930310504079475,0.85,1.0,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8125,0.9142857142857143,0.8,0.8888888888888888,0.8823529411764706,0.8596055088702148,0.04502584266779716,9,1.0,1.0,0.993103448275862,0.993103448275862,1.0,0.997241379310345,0.0033786065417699073,0.9285714285714286,0.9411764705882353,0.8235294117647058,0.8888888888888888,0.9375,0.9039332399626516,0.04429883527333967,5,1.0,1.0,0.9863013698630136,0.9863013698630136,1.0,0.9945205479452055,0.006710930802145721
