,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_train_precision_score,split1_train_precision_score,split2_train_precision_score,split3_train_precision_score,split4_train_precision_score,mean_train_precision_score,std_train_precision_score
0,0.0922844409942627,0.013328334434032333,0.011910390853881837,0.003184325148788961,0.85,0.1,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.0,0.0,0.6857142857142857,0.6923076923076923,0.6857142857142857,0.4127472527472527,0.33701532037629556,71,0.12578616352201258,0.0,0.6886792452830188,0.6935866983372921,0.6952380952380952,0.4406580404760838,0.311005542013896,0.0,0.0,0.5217391304347826,0.5294117647058824,0.5217391304347826,0.31457800511508954,0.2568671448635408,71,0.7142857142857143,0.0,0.5251798561151079,0.5309090909090909,0.5328467153284672,0.46064427532767604,0.2411813864240743
1,0.10829672813415528,0.002103109833730617,0.012389135360717774,0.0010011547018426356,0.85,0.1,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.0,0.0,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.41142857142857137,0.3359300218674073,81,0.0,0.0,0.6886792452830188,0.6886792452830188,0.6886792452830188,0.4132075471698113,0.337382549477683,0.0,0.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.31304347826086953,0.25559892968172293,81,0.0,0.0,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.31510791366906477,0.2572845341340604
2,0.09236679077148438,0.012636880058912892,0.010160493850708007,0.0006118923238064536,0.85,0.1,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.0,0.0,0.6857142857142857,0.6923076923076923,0.6857142857142857,0.4127472527472527,0.33701532037629556,71,0.12578616352201258,0.0,0.6886792452830188,0.6935866983372921,0.6952380952380952,0.4406580404760838,0.311005542013896,0.0,0.0,0.5217391304347826,0.5294117647058824,0.5217391304347826,0.31457800511508954,0.2568671448635408,71,0.7142857142857143,0.0,0.5251798561151079,0.5309090909090909,0.5328467153284672,0.46064427532767604,0.2411813864240743
3,0.10015702247619629,0.003185191381879264,0.012184762954711914,0.00048430363570311623,0.85,0.1,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.41142857142857137,0.3359300218674073,81,0.0,0.0,0.6886792452830188,0.6886792452830188,0.6886792452830188,0.4132075471698113,0.337382549477683,0.0,0.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.31304347826086953,0.25559892968172293,81,0.0,0.0,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.31510791366906477,0.2572845341340604
4,0.08741526603698731,0.0027862360033200475,0.012120437622070313,0.00600417039224349,0.85,0.5,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.5,0.651685393258427,0.5753424657534246,0.5945945945945946,0.6829268292682927,0.6009098565749478,0.06353158599713023,14,0.7728813559322034,0.7586206896551724,0.7676767676767676,0.7422680412371134,0.7537993920972644,0.7590492493197043,0.010724876272426525,0.48717948717948717,0.5576923076923077,0.5675675675675675,0.5789473684210527,0.6086956521739131,0.5600164766068657,0.04023851031897706,23,0.76,0.6954022988505747,0.7549668874172185,0.7448275862068966,0.6775956284153005,0.7265584801779981,0.033547582841728124
5,0.10448493957519531,0.0026583745109559024,0.012857723236083984,0.0010531563629699219,0.85,0.5,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.47368421052631576,0.5934065934065934,0.5454545454545454,0.5714285714285714,0.6097560975609756,0.5587460036754004,0.047699906077302595,46,0.8797250859106529,0.9,0.9102990033222591,0.8714285714285714,0.8970099667774086,0.8916925254877783,0.014123298313005343,0.46153846153846156,0.5,0.5121951219512195,0.5365853658536586,0.5434782608695652,0.5107594420425811,0.02925074747005017,61,0.8767123287671232,0.8709677419354839,0.8838709677419355,0.9104477611940298,0.8709677419354839,0.8825933083148113,0.014713235310651057
6,0.08404083251953125,0.0018988245174619267,0.010347270965576172,0.0009885569483922274,0.85,0.5,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.5,0.651685393258427,0.5753424657534246,0.5945945945945946,0.6829268292682927,0.6009098565749478,0.06353158599713023,14,0.7728813559322034,0.7586206896551724,0.7676767676767676,0.7422680412371134,0.7537993920972644,0.7590492493197043,0.010724876272426525,0.48717948717948717,0.5576923076923077,0.5675675675675675,0.5789473684210527,0.6086956521739131,0.5600164766068657,0.04023851031897706,23,0.76,0.6954022988505747,0.7549668874172185,0.7448275862068966,0.6775956284153005,0.7265584801779981,0.033547582841728124
7,0.10219378471374511,0.004329680583550465,0.011920928955078125,0.0007129967780466019,0.85,0.5,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.41142857142857137,0.3359300218674073,81,0.0,0.0,0.6886792452830188,0.6886792452830188,0.6886792452830188,0.4132075471698113,0.337382549477683,0.0,0.0,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.31304347826086953,0.25559892968172293,81,0.0,0.0,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.31510791366906477,0.2572845341340604
8,0.09339599609375,0.00547712961183599,0.014129304885864257,0.0054689518400706195,0.85,1.0,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.5641025641025641,0.6511627906976745,0.5352112676056338,0.6233766233766234,0.5142857142857142,0.577627792013642,0.05195125358705363,30,0.7959183673469388,0.7602739726027398,0.785234899328859,0.7811447811447811,0.7581699346405228,0.7761483910127682,0.014653344774273947,0.5365853658536586,0.5714285714285714,0.5428571428571428,0.5853658536585366,0.5294117647058824,0.5531297397007584,0.021521148554216628,31,0.785234899328859,0.7551020408163265,0.7697368421052632,0.7682119205298014,0.725,0.76065714055605,0.02022806324254081
9,0.17606801986694337,0.03388703823769667,0.020344352722167967,0.010400818634558683,0.85,1.0,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.47368421052631576,0.5517241379310345,0.5454545454545454,0.575,0.5925925925925926,0.5476910973008977,0.04064531293276182,61,0.9419795221843004,0.959731543624161,0.9438943894389439,0.9513888888888888,0.9463087248322147,0.9486606137937018,0.0063701528032887285,0.46153846153846156,0.48,0.5121951219512195,0.5227272727272727,0.5333333333333333,0.5019588379100575,0.026968373132894283,68,0.9324324324324325,0.934640522875817,0.910828025477707,0.9647887323943662,0.9276315789473685,0.9340642584255381,0.017483078243400754
