,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,split4_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score,split0_train_f1_score,split1_train_f1_score,split2_train_f1_score,split3_train_f1_score,split4_train_f1_score,mean_train_f1_score,std_train_f1_score,split0_test_precision_score,split1_test_precision_score,split2_test_precision_score,split3_test_precision_score,split4_test_precision_score,mean_test_precision_score,std_test_precision_score,rank_test_precision_score,split0_train_precision_score,split1_train_precision_score,split2_train_precision_score,split3_train_precision_score,split4_train_precision_score,mean_train_precision_score,std_train_precision_score
0,0.09958004951477051,0.03740880607628023,0.024214792251586913,0.006319048512999771,0.85,0.1,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.76,0.7555555555555555,0.75,0.7906976744186046,0.7727272727272727,0.7657961005402866,0.014533477662550236,59,0.7727272727272727,0.8,0.8352941176470589,0.7752808988764045,0.8023255813953488,0.797125574129217,0.02264776837628288,0.6129032258064516,0.6296296296296297,0.6818181818181818,0.68,0.6538461538461539,0.6516394382200834,0.027220850279993047,61,0.6538461538461539,0.6862745098039216,0.7319587628865979,0.6571428571428571,0.696969696969697,0.6852383961298456,0.028622794438676116
1,0.11722235679626465,0.06818600375515875,0.021705007553100585,0.0018658938418884036,0.85,0.1,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.6129032258064516,0.6181818181818182,0.6428571428571429,0.5454545454545454,0.6,0.6038793464599916,0.032353566756305345,65,0.6153846153846154,0.6547085201793722,0.7539267015706806,0.5934959349593496,0.6212765957446809,0.6477584735677399,0.05659288900226212,0.4418604651162791,0.4594594594594595,0.47368421052631576,0.375,0.42857142857142855,0.4357151127346966,0.034001673141775136,65,0.4444444444444444,0.4866666666666667,0.6101694915254238,0.42196531791907516,0.4506172839506173,0.48277264090124544,0.06700099870618705
2,0.06964335441589356,0.0043090560364547,0.018286514282226562,0.0032958472812786455,0.85,0.1,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.76,0.7555555555555555,0.75,0.7906976744186046,0.7727272727272727,0.7657961005402866,0.014533477662550236,59,0.7727272727272727,0.8,0.8352941176470589,0.7752808988764045,0.8023255813953488,0.797125574129217,0.02264776837628288,0.6129032258064516,0.6296296296296297,0.6818181818181818,0.68,0.6538461538461539,0.6516394382200834,0.027220850279993047,61,0.6538461538461539,0.6862745098039216,0.7319587628865979,0.6571428571428571,0.696969696969697,0.6852383961298456,0.028622794438676116
3,0.08156046867370606,0.0049744943348061935,0.02078418731689453,0.0026199396181061964,0.85,0.1,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.5352112676056338,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5244335578689528,0.005388854868340466,69,0.5217391304347826,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.5244917109790428,0.0013762902721301095,0.36538461538461536,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.3554298642533937,0.004977375565610842,69,0.35294117647058826,0.35609756097560974,0.35609756097560974,0.35609756097560974,0.35609756097560974,0.35546628407460534,0.0012625538020085924
4,0.06415033340454102,0.0055106732246681086,0.01538238525390625,0.0009928854588590994,0.85,0.5,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8,0.6976744186046512,0.7692307692307693,0.85,0.8292682926829268,0.7892346961036695,0.053281224247755506,29,0.8607594936708861,0.8875,0.8695652173913043,0.8414634146341463,0.8313253012048193,0.8581226853802312,0.01998270257743409,0.6923076923076923,0.6,0.7142857142857143,0.7727272727272727,0.7391304347826086,0.7036902228206575,0.05833628653347552,39,0.7906976744186046,0.8160919540229885,0.7954545454545454,0.7582417582417582,0.7419354838709677,0.7804842832017729,0.026747217349924274
5,0.08122878074645996,0.006800139861234565,0.01889457702636719,0.0031234897683657375,0.85,0.5,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.782608695652174,0.6976744186046512,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.7722470990418412,0.04136306946558127,54,0.9342105263157895,0.9536423841059603,0.9342105263157895,0.9411764705882353,0.9411764705882353,0.9408832755828019,0.0070995484714027205,0.6666666666666666,0.6,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.67,0.039651257511234425,51,0.8875,0.9230769230769231,0.8987341772151899,0.9,0.9,0.9018622200584225,0.011602218480021959
6,0.06635084152221679,0.006018633196457634,0.016211557388305663,0.001135309924421489,0.85,0.5,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8,0.6976744186046512,0.7692307692307693,0.85,0.8292682926829268,0.7892346961036695,0.053281224247755506,29,0.8607594936708861,0.8875,0.8695652173913043,0.8414634146341463,0.8313253012048193,0.8581226853802312,0.01998270257743409,0.6923076923076923,0.6,0.7142857142857143,0.7727272727272727,0.7391304347826086,0.7036902228206575,0.05833628653347552,39,0.7906976744186046,0.8160919540229885,0.7954545454545454,0.7582417582417582,0.7419354838709677,0.7804842832017729,0.026747217349924274
7,0.11067838668823242,0.01722668627056742,0.029881858825683595,0.012569786303808223,0.85,0.5,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.5352112676056338,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5244335578689528,0.005388854868340466,69,0.5217391304347826,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.5251798561151079,0.5244917109790428,0.0013762902721301095,0.36538461538461536,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.3554298642533937,0.004977375565610842,69,0.35294117647058826,0.35609756097560974,0.35609756097560974,0.35609756097560974,0.35609756097560974,0.35546628407460534,0.0012625538020085924
8,0.08020615577697754,0.011385305801636124,0.016295433044433594,0.002118983334788274,0.85,1.0,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.7906976744186046,0.6976744186046512,0.7692307692307693,0.85,0.85,0.791520572450805,0.05682305865304748,22,0.881578947368421,0.9056603773584906,0.8903225806451613,0.8571428571428571,0.8765432098765432,0.8822495944782947,0.015978727816155065,0.7083333333333334,0.6,0.7142857142857143,0.7727272727272727,0.7727272727272727,0.7136147186147186,0.06312722971745537,29,0.8375,0.8372093023255814,0.8414634146341463,0.7840909090909091,0.797752808988764,0.8196032870078802,0.023860853572777917
9,0.1035684585571289,0.016447062132930918,0.025164270401000978,0.004147036625209078,0.85,1.0,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.782608695652174,0.6976744186046512,0.7804878048780488,0.8292682926829268,0.8095238095238095,0.779912604268322,0.04490774187443868,37,0.9863013698630136,0.9931972789115646,0.9733333333333334,0.9931972789115646,0.9798657718120806,0.9851790065663113,0.007725225175632717,0.6666666666666666,0.6,0.6956521739130435,0.7391304347826086,0.7083333333333334,0.6819565217391305,0.04712284909629639,47,0.972972972972973,0.9864864864864865,0.948051948051948,0.9864864864864865,0.9605263157894737,0.9709048419574735,0.014965433663154393
