,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,0.4498439788818359,0.04188934942933978,0.02980070114135742,0.012624881343306303,0.85,5.0,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.8245614035087719,0.8181818181818182,0.8070175438596491,0.8070175438596491,0.7962962962962963,0.8106149211412369,0.009825146974097063,72
16,0.2843642234802246,0.027798845328569143,0.010490322113037109,0.001639055396824798,0.85,10.0,scale,linear,"{'pca__n_components': 0.85, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8288288288288288,0.8363636363636363,0.8596491228070176,0.8035714285714286,0.803921568627451,0.8264669170396723,0.021152203608567354,59
17,0.4101970672607422,0.012139743935509966,0.02265477180480957,0.000978065801410487,0.85,10.0,scale,rbf,"{'pca__n_components': 0.85, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9310344827586207,0.8793103448275862,0.9454545454545454,0.8411214953271028,0.8333333333333334,0.8860508403402376,0.045597245826082454,9
18,0.27230148315429686,0.017220539857958517,0.009013080596923828,0.001196999243651923,0.85,10.0,auto,linear,"{'pca__n_components': 0.85, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8288288288288288,0.8363636363636363,0.8596491228070176,0.8035714285714286,0.803921568627451,0.8264669170396723,0.021152203608567354,59
19,0.3924871444702148,0.014126366922247988,0.019266939163208006,0.0008521168953293225,0.85,10.0,auto,rbf,"{'pca__n_components': 0.85, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.8717948717948718,0.8214285714285714,0.8275862068965517,0.7894736842105263,0.7735849056603774,0.8167736479981798,0.033989616937198666,64
20,0.3324875831604004,0.02451157496951324,0.012617111206054688,0.0010568488333991242,0.9,0.1,scale,linear,"{'pca__n_components': 0.9, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8245614035087719,0.8181818181818182,0.8173913043478261,0.8070175438596491,0.7962962962962963,0.8126896732388722,0.009941054572189923,68
21,0.502418041229248,0.041288712030258905,0.03875002861022949,0.014345237607884757,0.9,0.1,scale,rbf,"{'pca__n_components': 0.9, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8347826086956521,0.8108108108108109,0.8,0.8275862068965517,0.7924528301886793,0.8131264913183388,0.01601960180223059,66
22,0.32790961265563967,0.021657294282746334,0.013027000427246093,0.0011084545071984896,0.9,0.1,auto,linear,"{'pca__n_components': 0.9, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8245614035087719,0.8181818181818182,0.8173913043478261,0.8070175438596491,0.7962962962962963,0.8126896732388722,0.009941054572189923,68
23,0.4800286293029785,0.05389230489303441,0.0403653621673584,0.015505208441138327,0.9,0.1,auto,rbf,"{'pca__n_components': 0.9, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
24,0.2789628505706787,0.01303861233016293,0.010362005233764649,0.0008768194494336784,0.9,0.5,scale,linear,"{'pca__n_components': 0.9, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.875,0.8440366972477065,0.8571428571428571,0.8070175438596491,0.7962962962962963,0.8358986789093017,0.02982926225274878,50
25,0.4102588176727295,0.032791345878712276,0.02967944145202637,0.01130970660515509,0.9,0.5,scale,rbf,"{'pca__n_components': 0.9, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9043478260869565,0.8495575221238938,0.8828828828828829,0.831858407079646,0.7924528301886793,0.8522198936724117,0.039118590161546105,25
26,0.28606510162353516,0.011663032577950745,0.010480260848999024,0.0016903292170999615,0.9,0.5,auto,linear,"{'pca__n_components': 0.9, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.875,0.8440366972477065,0.8571428571428571,0.8070175438596491,0.7962962962962963,0.8358986789093017,0.02982926225274878,50
27,0.5013068199157715,0.05403826592509921,0.040902137756347656,0.015057842719379018,0.9,0.5,auto,rbf,"{'pca__n_components': 0.9, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
28,0.26567749977111815,0.010932816562861075,0.010208606719970703,0.0007207602091887778,0.9,1.0,scale,linear,"{'pca__n_components': 0.9, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8869565217391304,0.8468468468468469,0.8849557522123894,0.8108108108108109,0.8269230769230769,0.851298601706451,0.030520604786407255,28
29,0.415664529800415,0.0363029585619831,0.027410888671875,0.01040044827086555,0.9,1.0,scale,rbf,"{'pca__n_components': 0.9, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9310344827586207,0.8793103448275862,0.897196261682243,0.8672566371681416,0.8301886792452831,0.880997281136375,0.033284511694810254,12
30,0.2817253112792969,0.016631781930285368,0.010903120040893555,0.001483157097738765,0.9,1.0,auto,linear,"{'pca__n_components': 0.9, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8869565217391304,0.8468468468468469,0.8849557522123894,0.8108108108108109,0.8269230769230769,0.851298601706451,0.030520604786407255,28
31,0.47322735786437986,0.03554937834217769,0.03801794052124023,0.012006299779848078,0.9,1.0,auto,rbf,"{'pca__n_components': 0.9, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
32,0.27191433906555174,0.019193517266094917,0.008099937438964843,0.0016407365089505252,0.9,5.0,scale,linear,"{'pca__n_components': 0.9, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8403361344537815,0.8571428571428571,0.8771929824561403,0.8421052631578947,0.819047619047619,0.8471649712516586,0.01930833403857726,37
33,0.5489850044250488,0.04081100025835569,0.03303208351135254,0.012873171988684089,0.9,5.0,scale,rbf,"{'pca__n_components': 0.9, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9391304347826087,0.8717948717948718,0.9122807017543859,0.8849557522123894,0.8411214953271028,0.8898566511742716,0.033633631668118384,5
34,0.3214575290679932,0.026186108636483796,0.008556890487670898,0.0009467201769622615,0.9,5.0,auto,linear,"{'pca__n_components': 0.9, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8403361344537815,0.8571428571428571,0.8771929824561403,0.8421052631578947,0.819047619047619,0.8471649712516586,0.01930833403857726,37
35,0.45390849113464354,0.03878795109380737,0.03778433799743652,0.013179966712870207,0.9,5.0,auto,rbf,"{'pca__n_components': 0.9, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.8245614035087719,0.8181818181818182,0.7927927927927928,0.7636363636363637,0.7962962962962963,0.7990937348832086,0.021530024518551148,83
36,0.2736793518066406,0.008009144190490255,0.008217668533325196,0.000711168765695456,0.9,10.0,scale,linear,"{'pca__n_components': 0.9, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.7931034482758621,0.8495575221238938,0.8813559322033898,0.8205128205128205,0.8301886792452831,0.8349436804722498,0.02949280001850888,52
37,0.4411457538604736,0.041345596637003,0.03264937400817871,0.011578431194918798,0.9,10.0,scale,rbf,"{'pca__n_components': 0.9, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9391304347826087,0.8717948717948718,0.9122807017543859,0.8849557522123894,0.8411214953271028,0.8898566511742716,0.033633631668118384,5
38,0.28467774391174316,0.008926188551190966,0.009707927703857422,0.0010017600728346612,0.9,10.0,auto,linear,"{'pca__n_components': 0.9, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.7931034482758621,0.8495575221238938,0.8813559322033898,0.8205128205128205,0.8301886792452831,0.8349436804722498,0.02949280001850888,52
39,0.40107011795043945,0.01697053653035496,0.029350090026855468,0.00771822326571048,0.9,10.0,auto,rbf,"{'pca__n_components': 0.9, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.8620689655172413,0.8214285714285714,0.8347826086956521,0.7964601769911505,0.7850467289719626,0.8199574103209155,0.027445252956785512,61
40,0.34847068786621094,0.010614573539535403,0.015397405624389649,0.002564346157644834,0.95,0.1,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8245614035087719,0.8181818181818182,0.8173913043478261,0.7857142857142857,0.7962962962962963,0.8084290216097998,0.014824679078628781,77
41,0.4966579914093018,0.02086684068161702,0.03405055999755859,0.0012867897600927734,0.95,0.1,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8347826086956521,0.8073394495412844,0.8,0.8141592920353983,0.7692307692307693,0.8051024239006208,0.021357691129940286,80
42,0.37746238708496094,0.021886949224579788,0.01405196189880371,0.002148221691137335,0.95,0.1,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8245614035087719,0.8181818181818182,0.8173913043478261,0.7857142857142857,0.7962962962962963,0.8084290216097998,0.014824679078628781,77
