,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
46,0.14684715270996093,0.008946591640819424,0.007309103012084961,0.000677490623684505,0.95,0.5,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9402985074626866,0.9523809523809523,0.9312977099236641,0.953125,0.944,0.9442204339534606,0.008103237036638714,28
47,0.21786489486694335,0.01152685036879789,0.016234207153320312,0.0012946533614798198,0.95,0.5,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
48,0.1468571186065674,0.012114839601733197,0.00690770149230957,0.000861086873268879,0.95,1.0,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9393939393939394,0.9448818897637795,0.9457364341085271,0.9365079365079365,0.926829268292683,0.9386698936133732,0.006839935665565693,41
49,0.20239858627319335,0.007498970741993502,0.013023090362548829,0.0012642482897389522,0.95,1.0,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9612403100775194,0.9242424242424242,0.9612403100775194,0.9606299212598425,0.9509442773419874,0.014363871243077586,15
50,0.1546029567718506,0.011346032343666537,0.0072308540344238285,0.0009013238930252706,0.95,1.0,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9393939393939394,0.9448818897637795,0.9457364341085271,0.9365079365079365,0.926829268292683,0.9386698936133732,0.006839935665565693,41
51,0.21587824821472168,0.006633486453906861,0.014654064178466797,0.0007145661303957567,0.95,1.0,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
52,0.1427011013031006,0.007834251397025099,0.006516313552856446,0.0006343558576687381,0.95,5.0,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.921875,0.9682539682539683,0.953125,0.9354838709677419,0.9354838709677419,0.9428443420378905,0.01612083997083094,33
53,0.21075057983398438,0.005738503560794402,0.015496778488159179,0.005101890252587243,0.95,5.0,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9312977099236641,0.9612403100775194,0.96875,0.9555774420569169,0.01448372271351675,6
54,0.13697524070739747,0.007774880277183043,0.006114149093627929,0.00057985038718438,0.95,5.0,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.921875,0.9682539682539683,0.953125,0.9354838709677419,0.9354838709677419,0.9428443420378905,0.01612083997083094,33
55,0.21248154640197753,0.014450127502610679,0.014588499069213867,0.0015551463928764836,0.95,5.0,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.9133858267716536,0.9365079365079365,0.9290287171610496,0.014824708749915011,77
